0.0050591,0.0523952
0.0046922,0.0516144
0.0048206,0.0513415
0.0045945,0.0538107
0.0048352,0.0510056
0.0046263,0.0534068
0.004909,0.0513465
0.0047862,0.0523712
0.0049282,0.0510337
0.0047487,0.0521795
0.0049192,0.0523408
0.0053469,0.0531817
0.0052068,0.0518708
0.0052784,0.0525343
0.005062,0.0515441
0.0051673,0.0517167
0.0055351,0.050563
0.0047786,0.0515535
0.0047778,0.0511831
0.0048402,0.0514019
0.0048396,0.0525115
0.0056293,0.052301
0.0047616,0.0521337
0.0053026,0.0523972
0.0056463,0.0522944
0.0046047,0.0548983
0.0065016,0.0519406
0.0048386,0.0514941
0.0046745,0.0522884
0.0053009,0.0536246
0.0054722,0.0530224
0.0068995,0.052671
0.0055111,0.0531825
0.0055106,0.0512812
0.0059928,0.0526271
0.006209,0.0523788
0.0052801,0.0525748
0.0051395,0.0522539
0.0055376,0.0539421
0.0051061,0.0545735
0.0052021,0.0508155
0.0049437,0.0523248
0.0054919,0.0529693
0.0051999,0.0520308
0.0053238,0.0524278
0.004741,0.0521549
0.0046566,0.0527201
0.0047185,0.053106
0.0049783,0.0517732
0.004793,0.0520315
0.0045552,0.05153
0.0047845,0.0516714
0.0045633,0.0511682
0.0045193,0.0513124
0.0046408,0.0525583
0.0051286,0.0520502
0.0045859,0.0516532
0.0049801,0.0504272
0.004609,0.053162
0.0047085,0.0513596
0.0045731,0.05177
0.0046553,0.0521089
0.0045718,0.0524089
0.0045566,0.051319
0.0046918,0.0511175
0.0045577,0.0520051
0.0046392,0.0511643
0.0048396,0.0513023
0.0057673,0.0517096
0.0053607,0.0530107
0.0059992,0.052907
0.0046049,0.052197
0.0045403,0.0518802
0.0046718,0.0521488
0.0045993,0.0512918
0.0053934,0.0517419
0.0058089,0.0533408
0.0054041,0.0516993
0.0047132,0.0512856
0.0046793,0.0524673
0.0048079,0.0535231
0.0046025,0.0517792
0.004463,0.050902
0.0047925,0.0517948
0.004606,0.0522159
0.0047185,0.0514943
0.0052815,0.0521595
0.0057541,0.0525647
0.005036,0.0506315
0.0044854,0.0512216
0.0048413,0.0527104
0.0046241,0.0516903
0.0045237,0.050776
0.0046862,0.0541075
0.0046479,0.0518216
0.0048188,0.052515
0.0048588,0.0514541
0.0046404,0.0524838
0.0053919,0.0513614
0.0045353,0.0511561
0.0045248,0.0518792
0.004797,0.0525623
0.0045854,0.0519635
0.0045853,0.0519581
0.00455,0.0509995
0.0046643,0.0508948
0.005064,0.0515614
0.0047449,0.0525019
0.0047436,0.0521904
0.0051709,0.0513034
0.0046156,0.0515095
0.004566,0.0509572
0.0045783,0.0521502
0.0046346,0.0519399
0.0050906,0.0536184
0.0050405,0.0524815
0.0048066,0.0507536
0.0046269,0.0510702
0.0045496,0.0516474
0.0049373,0.0525543
0.0048281,0.0522588
0.0045464,0.0514958
0.0045905,0.0510059
0.004756,0.052312
0.0046558,0.0514595
0.004473,0.0524028
0.0060091,0.0526143
0.0058495,0.0536974
0.0054386,0.0531906
0.0054184,0.0530815
0.0071032,0.0558121
0.0061803,0.0531059
0.0063147,0.0514713
0.0056125,0.0516184
0.0060512,0.0539708
0.0047851,0.0518941
0.0048467,0.052164
0.0049074,0.0524016
0.0048692,0.0528669
0.0045994,0.0540818
0.0049741,0.0513084
0.004788,0.0522082
0.0045583,0.0508152
0.0045978,0.0529868
0.0047464,0.0514971
0.0048194,0.0532911
0.0050606,0.0519002
0.0048063,0.0532833
0.0045826,0.0505084
0.0046348,0.0514174
0.0048052,0.0563962
0.0065951,0.0510451
0.0047861,0.0521426
0.0046331,0.0516118
0.0051131,0.0535005
0.006158,0.0525729
0.006094,0.0517456
0.0060102,0.0547034
0.0076898,0.0553226
0.0066064,0.0519809
0.0049773,0.0528087
0.0048646,0.0527696
0.0054264,0.054432
0.0055157,0.0523801
0.0046829,0.051996
0.004555,0.0523232
0.0045046,0.0512121
0.0054131,0.0519257
0.0047229,0.0517413
0.0053073,0.0521921
0.0051954,0.0533835
0.0054641,0.05281
0.0047447,0.0524241
0.0045634,0.0507371
0.0045003,0.0516707
0.004535,0.0515067
0.0045301,0.052488
0.0050201,0.0513677
0.0045148,0.051971
0.0045313,0.051937
0.0049805,0.0519136
0.0045494,0.0531888
0.0047409,0.0535247
0.0049051,0.0530069
0.0046176,0.0526387
0.0046761,0.0515049
0.0057959,0.0512144
0.0047143,0.0516636
0.0045637,0.0516431
0.0045861,0.0511954
0.004756,0.0513634
0.0045207,0.0523834
0.004429,0.050839
0.004604,0.0515712
0.0046008,0.0525375
0.0047791,0.0516816
0.0045542,0.0513636
0.0059819,0.0522334
0.0051263,0.0519005
0.0050912,0.0527107
0.0047191,0.0509193
0.0046959,0.0515073
0.0046046,0.0512224
0.0047239,0.0521267
0.0053778,0.0523062
0.0054743,0.052343
0.0044569,0.0510263
0.0044527,0.0514009
0.0046147,0.0531062
0.0048348,0.0518173
0.0045061,0.0518097
0.0049368,0.0526787
0.0054484,0.0519502
0.0045531,0.0518317
0.0047176,0.0514269
0.0047845,0.0517315
0.0045413,0.0513501
0.0047417,0.0511592
0.0045908,0.0532453
0.004692,0.0518756
0.0045159,0.0520533
0.0045035,0.0530525
0.0046709,0.0522921
0.0045174,0.0514833
0.0046706,0.0506632
0.0046681,0.0510146
0.0046348,0.0525149
0.0044944,0.050948
0.0045411,0.0515008
0.0044547,0.0520456
0.0049058,0.0531855
0.0045006,0.0505134
0.0045864,0.0516973
0.0046233,0.0520122
0.0048768,0.0508333
0.0045002,0.0521546
0.0045449,0.0515302
0.0047358,0.0510135
0.004465,0.0512411
0.0050409,0.0531137
0.0046845,0.0494017
0.0048672,0.0495911
0.0046731,0.0509363
0.0046045,0.0519697
0.0046255,0.051426
0.004672,0.0496071
0.005244,0.0498051
0.0047681,0.0506933
0.0047566,0.0507573
0.0058933,0.0519689
0.0045798,0.0507338
0.0046946,0.0510768
0.0049354,0.0523998
0.0047552,0.0519152
0.0045592,0.051791
0.0050887,0.0520798
0.0053353,0.0522006
0.0047714,0.0493386
0.0046189,0.0515829
0.0057229,0.0515713
0.004685,0.0533089
0.0045621,0.0498589
0.0045993,0.0513796
0.0055211,0.0500813
0.0045674,0.0525446
0.0047085,0.0523512
0.0048621,0.0493842
0.0044955,0.0503352
0.0046236,0.0506068
0.0047171,0.051611
0.0045614,0.0510577
0.0056821,0.051652
0.0048328,0.0513831
0.0046914,0.0493845
0.0048085,0.0501725
0.0046104,0.0510778
0.0045621,0.0518519
0.0046646,0.0516783
0.0049896,0.0499752
0.0045384,0.0508376
0.0046787,0.0494858
0.0045899,0.0502442
0.0046739,0.0505665
0.004609,0.0516124
0.0045841,0.0514448
0.0045179,0.0505879
0.0046709,0.0498954
0.004646,0.0522797
0.0045518,0.0513097
0.0045211,0.0515257
0.0051897,0.0504639
0.0046195,0.0509557
0.0047119,0.0516945
0.0047713,0.0497735
0.0046786,0.0495358
0.0046895,0.0494774
0.0050299,0.0502202
0.0046102,0.0521037
0.0046215,0.0501662
0.0048677,0.0495877
0.0046577,0.0509282
0.0046381,0.0504266
0.0045041,0.051845
0.0049205,0.0504661
0.0045433,0.0519513
0.0045624,0.0507763
0.0047962,0.0496997
0.0049644,0.0517839
0.004555,0.051334
0.0046842,0.0504177
0.004594,0.0520223
0.0049674,0.0516264
0.005082,0.0514538
0.0045825,0.0501627
0.0046399,0.0512178
0.0055058,0.0516201
0.0046309,0.0507576
0.0046457,0.0515149
0.00491,0.0518228
0.004571,0.0502396
0.0044634,0.0509338
0.0046312,0.0487552
0.0047083,0.050893
0.0053252,0.0506989
0.0049229,0.0495598
0.0048142,0.0513591
0.0051189,0.0516315
0.0047535,0.0493421
0.0048199,0.0519441
0.0045144,0.0518983
0.0045197,0.0527343
0.0045836,0.0523558
0.0046223,0.0504652
0.0045036,0.0505202
0.0045063,0.0512916
0.0045252,0.0504351
0.0049234,0.049494
0.0048362,0.0494788
0.0045855,0.0506206
0.0046248,0.0508277
0.0047805,0.0495073
0.0046825,0.0511496
0.0044684,0.0503828
0.0048354,0.0517411
0.0044994,0.0505022
0.0046183,0.0501732
0.0046514,0.0515152
0.0049019,0.051475
0.0055069,0.0491058
0.0045471,0.0507862
0.004771,0.0523696
0.0046254,0.0517316
0.0045076,0.0493306
0.0045959,0.0500542
0.0051335,0.0510501
0.0046439,0.050567
0.0047383,0.0508065
0.0047746,0.0513151
0.0045855,0.0496726
0.0047602,0.0502711
0.0047209,0.051414
0.0047504,0.0523245
0.0046157,0.0509031
0.0045238,0.0513878
0.0047305,0.0508979
0.0046981,0.0511822
0.0044985,0.0514573
0.0046106,0.0491855
0.0044959,0.0497461
0.0049812,0.0519158
0.0047074,0.0519354
0.00455,0.0510281
0.0049127,0.0526761
0.0047311,0.0506251
0.0045745,0.0519827
0.0049049,0.0505143
0.0049509,0.0495452
0.004531,0.0523661
0.0047888,0.0514938
0.0046214,0.0512716
0.0047318,0.0491884
0.0046805,0.0512204
0.0046876,0.0531939
0.0049078,0.0506241
0.0044764,0.050413
0.0046427,0.0499101
0.0045615,0.0508407
0.0047725,0.050247
0.0045368,0.0529854
0.0046765,0.0491227
0.0046382,0.0524806
0.0045004,0.049916
0.004753,0.0523659
0.0044417,0.0497852
0.0048102,0.0506789
0.0044832,0.0498614
0.0046921,0.0510344
0.0044897,0.0500269
0.0045585,0.0502484
0.0045237,0.0493556
0.0045517,0.050675
0.00455,0.0516745
0.0044714,0.050494
0.0047138,0.052134
0.0050714,0.0524473
0.00491,0.0504985
0.0044418,0.0506069
0.004481,0.0501663
0.004489,0.0509047
0.004642,0.0506881
0.004558,0.0533633
0.0055196,0.0516896
0.0046643,0.0510207
0.0048456,0.0498618
0.0046314,0.0522619
0.0047335,0.0521458
0.0049808,0.0500896
0.006478,0.0511795
0.0045673,0.0507962
0.0049769,0.050203
0.0047146,0.0495854
0.0048444,0.0502235
0.004683,0.0505952
0.0044915,0.0528234
0.0047682,0.0507939
0.0046595,0.0504476
0.004648,0.0513068
0.0047363,0.0494252
0.0047073,0.0509734
0.0047816,0.0508442
0.0047384,0.0518176
0.0046675,0.0503846
0.0047514,0.0495254
0.0045693,0.0501786
0.0051792,0.0504648
0.0046195,0.051955
0.0045459,0.0522748
0.0047836,0.0505335
0.0046037,0.0527842
0.0048053,0.0493928
0.0047807,0.0503924
0.0052478,0.0507235
0.0046257,0.0509905
0.0045476,0.0496365
0.005386,0.0520623
0.0057031,0.0503205
0.004609,0.050257
0.004637,0.050951
0.004605,0.049696
0.0046912,0.0520905
0.0047051,0.0495097
0.0046413,0.049394
0.0045578,0.0508706
0.0046434,0.051989
0.0044893,0.0496117
0.0048271,0.0501417
0.0047226,0.0526916
0.0049684,0.0520698
0.0045359,0.0514612
0.0046313,0.0501632
0.0047021,0.0513469
0.0045109,0.0513154
0.0044408,0.0494876
0.0045109,0.0494696
0.0045565,0.0495226
0.004643,0.050725
0.0046735,0.0507561
0.0049021,0.0504502
0.004598,0.0505916
0.0045431,0.0490134
0.0045184,0.0520942
0.0045429,0.0515959
0.0046934,0.0495016
0.00463,0.0506675
0.0046079,0.0504265
0.0046513,0.0509517
0.0046251,0.0506981
0.0045292,0.0506668
0.004931,0.0530507
0.0048196,0.0512397
0.0046133,0.0496531
0.0055164,0.0520557
0.004641,0.0531427
0.0046318,0.0499529
0.0044669,0.0493529
0.0047215,0.0516555
0.0046621,0.0528728
0.0048041,0.05057
0.0056928,0.0524333
0.0051345,0.0527643
0.0047327,0.0514225
0.0047716,0.0504747
0.0045916,0.0505649
0.0048212,0.0501579
0.0044435,0.0499678
0.0051875,0.0506628
0.0047401,0.0496618
0.0045648,0.0497675
0.0045887,0.0493146
0.0045252,0.0495242
0.0048654,0.0515264
0.0045952,0.0506292
0.0044738,0.0520007
0.0045792,0.0495552
0.005014,0.0532059
0.0047854,0.0485532
0.0048025,0.0498259
0.0047104,0.0510996
0.0051598,0.0553412
0.0064351,0.0517476
0.0048239,0.0533663
0.0048175,0.053764
0.0049876,0.049885
0.0047488,0.0522002
0.0051133,0.0539785
0.0050146,0.0537775
0.0052205,0.055193
0.0058179,0.053952
0.0082175,0.0528195
0.0051186,0.054055
0.0050979,0.0513773
0.0048942,0.0528464
0.0051503,0.053988
0.0062561,0.054781
0.0053813,0.0539319
0.0050434,0.0521798
0.0047933,0.0500347
0.0045175,0.0511897
0.0048532,0.0510513
0.0046745,0.0491276
0.0046216,0.0497587
0.004583,0.0507809
0.0048587,0.0502746
0.004545,0.0515577
0.0045689,0.048559
0.0044406,0.051258
0.0049532,0.0509341
0.004784,0.050942
0.004574,0.0508227
0.0045737,0.0493541
0.0045685,0.0498479
0.0046657,0.0490299
0.0046085,0.0521042
0.0048153,0.0485009
0.0048049,0.0508321
0.0049309,0.0492025
0.0045978,0.0491501
0.0047679,0.0511816
0.004801,0.0527765
0.0046009,0.0483936
0.004585,0.051025
0.0046558,0.0516596
0.0046207,0.0520745
0.0047449,0.050218
0.004785,0.0509656
0.0048558,0.0508049
0.0045579,0.0504902
0.0045767,0.050916
0.0049075,0.0526906
0.0046052,0.0508441
0.0045726,0.0515327
0.0050822,0.0504649
0.0044953,0.0523213
0.0047627,0.0501341
0.0045632,0.0492208
0.004686,0.0516964
0.0045114,0.0508142
0.0045315,0.0495344
0.0046529,0.0506689
0.0045727,0.0523907
0.004525,0.0518775
0.0046985,0.049645
0.004438,0.0517317
0.0044928,0.0515255
0.0047309,0.0514551
0.0045139,0.05093
0.005012,0.0525993
0.004669,0.0513713
0.0044638,0.0491702
0.0044658,0.0504181
0.0045889,0.0527542
0.0044754,0.0496994
0.0044894,0.0529541
0.0048189,0.0522094
0.0046234,0.0510636
0.004548,0.0513444
0.0049313,0.0495567
0.0047886,0.0517555
0.0045847,0.0504448
0.0056425,0.0495904
0.0046894,0.0507572
0.0046319,0.0511641
0.0045976,0.0533539
0.0045886,0.0502211
0.0048862,0.0503134
0.0045891,0.0494809
0.0045983,0.0494563
0.0052132,0.0505378
0.0052051,0.0518251
0.0046598,0.0502624
0.0047141,0.0531208
0.0045686,0.0514893
0.004709,0.0504826
0.0045188,0.0504579
0.0049651,0.0515173
0.0045943,0.0518016
0.0046188,0.0533599
0.0047858,0.0492841
0.0046398,0.0495544
0.0049851,0.0502415
0.0045285,0.049337
0.0047583,0.0494239
0.004531,0.0511058
0.0048954,0.0520273
0.0046214,0.0501002
0.0045348,0.0506459
0.0044654,0.0520247
0.004537,0.0501372
0.0046893,0.0502199
0.0045734,0.0489032
0.0047617,0.0491087
0.0044681,0.0505752
0.0046648,0.0503826
0.0046883,0.0498144
0.0052518,0.0513678
0.0045677,0.0490266
0.0046007,0.0505608
0.0054555,0.0502464
0.0049403,0.048983
0.0044704,0.0501224
0.0045243,0.0510824
0.0053605,0.0493424
0.0046096,0.052813
0.0045529,0.0497321
0.0059746,0.0514572
0.0045454,0.049252
0.0045893,0.0530253
0.0046509,0.0507055
0.0046339,0.0509357
0.0049014,0.0494916
0.0045791,0.0490711
0.0046774,0.0494777
0.0044912,0.0513418
0.0049345,0.0515978
0.0045783,0.0501099
0.0048817,0.0504021
0.0046311,0.0510315
0.0045802,0.0501076
0.0045737,0.0519294
0.0045812,0.0490059
0.0045605,0.049465
0.0054937,0.0499501
0.0051122,0.0529228
0.0049907,0.0503948
0.0047234,0.049526
0.0046685,0.0501682
0.0046865,0.0521987
0.0046735,0.0521251
0.0046561,0.0511708
0.0046071,0.0514138
0.0045951,0.0508685
0.0046647,0.049442
0.0046448,0.0522728
0.0047069,0.0505571
0.004524,0.0524089
0.0046287,0.051592
0.005021,0.051638
0.0048615,0.0485947
0.0047035,0.0522079
0.0046795,0.0511301
0.0046852,0.0508401
0.0048771,0.0562313
0.0102408,0.0513608
0.0046448,0.0493849
0.004623,0.0521325
0.0044677,0.0499459
0.0046381,0.049894
0.0045347,0.0493838
0.0046775,0.051573
0.0045792,0.0506345
0.0050786,0.0510473
0.0046157,0.0494286
0.0045823,0.0502613
0.0047942,0.0502428
0.0046438,0.0519885
0.0046255,0.0496256
0.0046653,0.0517626
0.0046659,0.051356
0.0048173,0.0507916
0.0045462,0.0505461
0.0047119,0.0515866
0.0049373,0.0504385
0.0045091,0.0499741
0.0046746,0.049248
0.0044869,0.0530418
0.0046705,0.0494779
0.0045518,0.0496174
0.0046937,0.051489
0.0045547,0.0486146
0.0046878,0.0501816
0.0048012,0.050427
0.0046765,0.0513409
0.0045891,0.0522148
0.0051867,0.0503699
0.0048894,0.050826
0.0045042,0.0498666
0.0050414,0.0496963
0.004499,0.0509085
0.0047931,0.0505606
0.0046536,0.0508545
0.0046716,0.0511844
0.0045935,0.0504883
0.0055178,0.0507292
0.0048766,0.0522456
0.0046185,0.0505561
0.004587,0.0500783
0.0046717,0.0512097
0.004796,0.0501457
0.0049035,0.0510135
0.0045374,0.0503977
0.0046487,0.0499747
0.0046811,0.0510236
0.0045803,0.0521717
0.004838,0.0506412
0.0045629,0.0495491
0.0051624,0.0532883
0.0045704,0.0502933
0.0047639,0.0493989
0.0045332,0.0527276
0.0045101,0.0509345
0.0047072,0.0505212
0.0045573,0.0517695
0.0046842,0.0515216
0.0046339,0.0509187
0.0060694,0.0517786
0.004645,0.0498581
0.0046399,0.0506522
0.0046385,0.0503106
0.0046661,0.0491992
0.0045308,0.0516339
0.0047507,0.0529648
0.0050367,0.0503791
0.0045444,0.0513666
0.0045553,0.0491467
0.0044949,0.0522863
0.0046007,0.0521588
0.0044629,0.0531158
0.004582,0.0514799
0.0047692,0.0506348
0.0048475,0.0527023
0.0045715,0.0492722
0.0045013,0.049464
0.0046109,0.050742
0.0045797,0.0496835
0.0049142,0.0505756
0.0050557,0.0518022
0.0045299,0.0513351
0.004628,0.0493204
0.0044802,0.0521091
0.0047787,0.0509842
0.0046169,0.0512114
0.0052872,0.0495284
0.0047921,0.0510099
0.0047926,0.0509098
0.0048326,0.0521667
0.0048094,0.0506905
0.0046139,0.051918
0.0046876,0.0509654
0.0047262,0.0506601
0.0047184,0.0500656
0.00504,0.0528289
0.0050522,0.0498025
0.0047154,0.0493299
0.005402,0.0516795
0.0048574,0.0529527
0.0045711,0.0514632
0.0045112,0.0518525
0.0045724,0.050845
0.0046651,0.0506456
0.0049526,0.050724
0.0046718,0.0526141
0.004948,0.0515075
0.0045075,0.0491953
0.0045952,0.0521087
0.0045032,0.0503614
0.004536,0.0504202
0.0045306,0.0495299
0.0046672,0.0506936
0.0047304,0.0516436
